text,label,source,original_label,url_present,email_present,phone_present,category,original_text,cleaned_text,client_id
"urgent! dear fl1pkart customer, we be trying to contact you. last weekends draw shows that you w0n a rs.7,00,000 prize guaranteed. call 7679046492. claim code l92 valid 12hrs only.",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"urgent! dear fl1pkart customer, we be trying to contact you. last weekends draw shows that you w0n a rs.7,00,000 prize guaranteed. call 7679046492. claim code l92 valid 12hrs only.","urgent! dear fl1pkart customer, we be trying to contact you. last weekends draw shows that you w0n a rs.7,00,000 prize guaranteed. call 7679046492. claim code l92 valid 12hrs only.",client_1
Acct: ******1736Amt: NGN33 500.00 DrDesc: STANDING INSTRUCTION-TRANSFER FROM OLAYIWOLA OLUWAFOLAKE ESTHER TO     OLAYIWOLA OLUWAFOLAKE ESTHERAvail Bal: NGN95 457.81                  ,ham,exais_sms_spam,HAM,0,0,1,general,Acct: ******1736Amt: NGN33 500.00 DrDesc: STANDING INSTRUCTION-TRANSFER FROM OLAYIWOLA OLUWAFOLAKE ESTHER TO     OLAYIWOLA OLUWAFOLAKE ESTHERAvail Bal: NGN95 457.81                  ,Acct: ******1736Amt: NGN33 500.00 DrDesc: STANDING INSTRUCTION-TRANSFER FROM OLAYIWOLA OLUWAFOLAKE ESTHER TO OLAYIWOLA OLUWAFOLAKE ESTHERAvail Bal: NGN95 457.81,client_1
Lol wait dey. I buying balloons.,ham,super_sms_dataset,ham,0,0,0,general,Lol wait dey. I buying balloons.,Lol wait dey. I buying balloons.,client_1
U ehn?keep it up o.help me with the phone today cos Yetty is coming to Ilorin tomorrow. I need an infinix phone btwn d range of 13-14k.a good one pls.kindly send me ur account number.Pls help me out cos I've promised to help her get d phone.thank.wen sending d cash I'll take 1k 4 my shawamma.its not cool u behaving this way o.u just keep disappointing me.I'll make sure I deal with u.takia.From: OPSSON smartphone                    ,ham,exais_sms_spam,HAM,0,0,0,general,U ehn?keep it up o.help me with the phone today cos Yetty is coming to Ilorin tomorrow. I need an infinix phone btwn d range of 13-14k.a good one pls.kindly send me ur account number.Pls help me out cos I've promised to help her get d phone.thank.wen sending d cash I'll take 1k 4 my shawamma.its not cool u behaving this way o.u just keep disappointing me.I'll make sure I deal with u.takia.From: OPSSON smartphone                    ,U ehn?keep it up o.help me with the phone today cos Yetty is coming to Ilorin tomorrow. I need an infinix phone btwn d range of 13-14k.a good one pls.kindly send me ur account number.Pls help me out cos I've promised to help her get d phone.thank.wen sending d cash I'll take 1k 4 my shawamma.its not cool u behaving this way o.u just keep disappointing me.I'll make sure I deal with u.takia.From: OPSSON smartphone,client_1
X course it 2yrs. Just so her messages on messenger lik you r sending me,ham,uci_sms_spam,ham,0,0,0,general,X course it 2yrs. Just so her messages on messenger lik you r sending me,X course it 2yrs. Just so her messages on messenger lik you r sending me,client_1
I am in hospital da. . I will return home in evening,ham,uci_sms_spam,ham,0,0,0,general,I am in hospital da. . I will return home in evening,I am in hospital da. . I will return home in evening,client_1
"freemsg you have embody awarded a free mini digital camera, just reply snap to amass your prize! (quizclub opt out? stop 80122300p/wk sp:rwm ph:08704050406)",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"freemsg you have embody awarded a free mini digital camera, just reply snap to amass your prize! (quizclub opt out? stop 80122300p/wk sp:rwm ph:08704050406)","freemsg you have embody awarded a free mini digital camera, just reply snap to amass your prize! (quizclub opt out? stop 80122300p/wk sp:rwm ph:08704050406)",client_1
Dear customer your INDUSIND credit card reward point worth INR XXXX expire by today Kindly redeem your point in Cash by click here www.indusindpointspro.in,spam,super_sms_dataset,spam,1,0,0,general,Dear customer your INDUSIND credit card reward point worth INR XXXX expire by today Kindly redeem your point in Cash by click here www.indusindpointspro.in,Dear customer your INDUSIND credit card reward point worth INR XXXX expire by today Kindly redeem your point in Cash by click here www.indusindpointspro.in,client_1
Joy weathers any storm: Happiness rides the waves - Todd Stocker                    ,spam,exais_sms_spam,SPAM,0,0,0,general,Joy weathers any storm: Happiness rides the waves - Todd Stocker                    ,Joy weathers any storm: Happiness rides the waves - Todd Stocker,client_1
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or ??250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,smishing,combined_labeled_dataset,smishing,1,0,1,reward_prize,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or ??250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or ??250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,client_1
Eat full le.now i know how baobei feel  when i m nt ard,ham,super_sms_dataset,ham,0,0,0,general,Eat full le.now i know how baobei feel  when i m nt ard,Eat full le.now i know how baobei feel when i m nt ard,client_1
Dear SALAMI AFUSAT IYABO  The balance on your account 307XXXX056 as at end of JUL 2014 is NGN1 154.52. Thank you for banking with us. FirstBank                                   ,ham,exais_sms_spam,HAM,0,0,1,general,Dear SALAMI AFUSAT IYABO  The balance on your account 307XXXX056 as at end of JUL 2014 is NGN1 154.52. Thank you for banking with us. FirstBank                                   ,Dear SALAMI AFUSAT IYABO The balance on your account 307XXXX056 as at end of JUL 2014 is NGN1 154.52. Thank you for banking with us. FirstBank,client_1
"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm","URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",client_1
"as a valued customer, i embody please to notify you that following recent draw of your mobile no. you are awarded with a rs.2,00,000 bonus prize, call 6200992462",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"as a valued customer, i embody please to notify you that following recent draw of your mobile no. you are awarded with a rs.2,00,000 bonus prize, call 6200992462","as a valued customer, i embody please to notify you that following recent draw of your mobile no. you are awarded with a rs.2,00,000 bonus prize, call 6200992462",client_1
how come it takes so little time for a child who is afraid of the dark to become a teenager who need to quell out all night?,spam,mendeley_balanced_10191,spam,0,0,0,general,how come it takes so little time for a child who is afraid of the dark to become a teenager who need to quell out all night?,how come it takes so little time for a child who is afraid of the dark to become a teenager who need to quell out all night?,client_1
"Congratulations! Thanks to a good friend U have WON the Â£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",smishing,combined_labeled_dataset,smishing,0,0,1,reward_prize,"Congratulations! Thanks to a good friend U have WON the Â£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate","Congratulations! Thanks to a good friend U have WON the Â£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",client_1
Call mi back if u have credit or send pls call mi if u dont                    ,ham,exais_sms_spam,HAM,0,0,0,general,Call mi back if u have credit or send pls call mi if u dont                    ,Call mi back if u have credit or send pls call mi if u dont,client_1
dear aviva customer  carry your policy in your pocket download our brand new aviva mobile app from httponelinktowdgadn,spam,super_sms_dataset,spam,0,0,0,general,dear aviva customer  carry your policy in your pocket download our brand new aviva mobile app from httponelinktowdgadn,dear aviva customer carry your policy in your pocket download our brand new aviva mobile app from httponelinktowdgadn,client_1
Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,ham,uci_sms_spam,ham,0,0,0,general,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,client_1
I have your number in my contact Have we meet I do n't have your name in my phone so I 'm not sure,spam,super_sms_dataset,spam,0,0,0,general,I have your number in my contact Have we meet I do n't have your name in my phone so I 'm not sure,I have your number in my contact Have we meet I do n't have your name in my phone so I 'm not sure,client_1
njoy 7N/8D stay in Premium Resorts Anywhere in the World at a 70% Discounted Rate of Rs 7000. For Details SMS GOODLIFE to 58888 TnC appl ,spam,super_sms_dataset,spam,0,0,0,general,njoy 7N/8D stay in Premium Resorts Anywhere in the World at a 70% Discounted Rate of Rs 7000. For Details SMS GOODLIFE to 58888 TnC appl ,njoy 7N/8D stay in Premium Resorts Anywhere in the World at a 70% Discounted Rate of Rs 7000. For Details SMS GOODLIFE to 58888 TnC appl,client_1
Anything lor if they all go then i go lor...,ham,uci_sms_spam,ham,0,0,0,general,Anything lor if they all go then i go lor...,Anything lor if they all go then i go lor...,client_1
Morning ma. It is almost a month now that you've promised to send the money. Hope all is well.Acc name: Adeniyi Olatunbosun Paul No: 0153461142Bank: GTB.                    ,ham,exais_sms_spam,HAM,0,0,1,general,Morning ma. It is almost a month now that you've promised to send the money. Hope all is well.Acc name: Adeniyi Olatunbosun Paul No: 0153461142Bank: GTB.                    ,Morning ma. It is almost a month now that you've promised to send the money. Hope all is well.Acc name: Adeniyi Olatunbosun Paul No: 0153461142Bank: GTB.,client_1
Yeah top student is raymus. The one who committed suicide this year.,ham,super_sms_dataset,ham,0,0,0,general,Yeah top student is raymus. The one who committed suicide this year.,Yeah top student is raymus. The one who committed suicide this year.,client_1
"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",ham,super_sms_dataset,ham,0,0,0,general,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx","Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",client_1
"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",ham,super_sms_dataset,ham,0,0,0,general,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing","Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",client_1
m always like tis...pain u see..worst den monthly cramps!haha...,ham,super_sms_dataset,ham,0,0,0,general,m always like tis...pain u see..worst den monthly cramps!haha...,m always like tis...pain u see..worst den monthly cramps!haha...,client_1
There have be a login attempt from a new device If this be NOT you please follow the step here aib-login-attempt.com,spam,super_sms_dataset,spam,1,0,0,general,There have be a login attempt from a new device If this be NOT you please follow the step here aib-login-attempt.com,There have be a login attempt from a new device If this be NOT you please follow the step here aib-login-attempt.com,client_1
You didnt complete your gist oh.,ham,uci_sms_spam,ham,0,0,0,general,You didnt complete your gist oh.,You didnt complete your gist oh.,client_1
